service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
"Special#1428","0","0","0","0","0","0","0","20260207","20260228"
"Special#1429","0","0","0","0","0","0","0","20260117","20260228"
"Special#1430","0","0","0","0","0","0","0","20251214","20260111"
"Special#1431","0","0","0","0","0","0","0","20251215","20260112"
"Special#1432","0","0","0","0","0","0","0","20260113","20260206"
"Special#1433","0","0","0","0","0","0","0","20260209","20260227"
"Special#1434","0","0","0","0","0","0","0","20260207","20260228"
"Special#1435","0","0","0","0","0","0","0","20260113","20260227"
"Special#1436","0","0","0","0","0","0","0","20260208","20260222"
"Special#1437","0","0","0","0","0","0","0","20251214","20260111"
"Special#1438","0","0","0","0","0","0","0","20260207","20260228"
"Special#1439","0","0","0","0","0","0","0","20251215","20260112"
"Special#1440","0","0","0","0","0","0","0","20260113","20260206"
"Special#1441","0","0","0","0","0","0","0","20260118","20260201"
"Special#1442","0","0","0","0","0","0","0","20251017","20251212"
"Special#1443","0","0","0","0","0","0","0","20251018","20251115"
"Special#1444","0","0","0","0","0","0","0","20251024","20251114"
"Special#1445","0","0","0","0","0","0","0","20251121","20251128"
"Special#1446","0","0","0","0","0","0","0","20251122","20251129"
"Special#1447","0","0","0","0","0","0","0","20250926","20251002"
"Special#1448","0","0","0","0","0","0","0","20251018","20251128"
"Special#1449","0","0","0","0","0","0","0","20250922","20251017"
"Special#1450","0","0","0","0","0","0","0","20251002","20251005"
"Special#1451","0","0","0","0","0","0","0","20250927","20250928"
"Special#1452","0","0","0","0","0","0","0","20251003","20251012"
"Special#1453","0","0","0","0","0","0","0","20251018","20251130"
"Special#1454","0","0","0","0","0","0","0","20251018","20251128"
"Special#1455","0","0","0","0","0","0","0","20251027","20251121"
"Special#1456","0","0","0","0","0","0","0","20251018","20251115"
"Special#1457","0","0","0","0","0","0","0","20250922","20250923"
"Special#1458","0","0","0","0","0","0","0","20251006","20251017"
"Special#1459","0","0","0","0","0","0","0","20251020","20251128"
"Special#1460","0","0","0","0","0","0","0","20250929","20251002"
"Special#1461","0","0","0","0","0","0","0","20250924","20250926"
"Special#1462","0","0","0","0","0","0","0","20251202","20251212"
"Special#1463","0","0","0","0","0","0","0","20251014","20251017"
"Special#1464","0","0","0","0","0","0","0","20251108","20251108"
"Special#1465","0","0","0","0","0","0","0","20251127","20251213"
"Special#1466","0","0","0","0","0","0","0","20251105","20251120"
"Special#1467","0","0","0","0","0","0","0","20251018","20251128"
"Special#1468","0","0","0","0","0","0","0","20251019","20251130"
"Special#1469","0","0","0","0","0","0","0","20251004","20251011"
"Special#1470","0","0","0","0","0","0","0","20250929","20251003"
"Special#1471","0","0","0","0","0","0","0","20250924","20250928"
"Special#1472","0","0","0","0","0","0","0","20251004","20251012"
"Special#1473","0","0","0","0","0","0","0","20250922","20251017"
"Special#1474","0","0","0","0","0","0","0","20251018","20251128"
"Special#1475","0","0","0","0","0","0","0","20251019","20251130"
"Special#1476","0","0","0","0","0","0","0","20251121","20251129"
"Special#1477","0","0","0","0","0","0","0","20251201","20251213"
"Special#1478","0","0","0","0","0","0","0","20250928","20251003"
"Special#1479","0","0","0","0","0","0","0","20250924","20251017"
"Special#1480","0","0","0","0","0","0","0","20250923","20250923"
"Special#1481","0","0","0","0","0","0","0","20251018","20251127"
"Special#1482","0","0","0","0","0","0","0","20251021","20251118"
"Special#1483","0","0","0","0","0","0","0","20251104","20251113"
"Special#1484","0","0","0","0","0","0","0","20250922","20251212"
"Special#1485","0","0","0","0","0","0","0","20250923","20251021"
"Special#1486","0","0","0","0","0","0","0","20251008","20251105"
"Special#1487","0","0","0","0","0","0","0","20251024","20251106"
"Special#1488","0","0","0","0","0","0","0","20251121","20251204"
"Special#1489","0","0","0","0","0","0","0","20250922","20251208"
"Special#1490","0","0","0","0","0","0","0","20250924","20251022"
"Special#1491","0","0","0","0","0","0","0","20250923","20251212"
"Special#1492","0","0","0","0","0","0","0","20251117","20251201"
"Special#1493","0","0","0","0","0","0","0","20251118","20251204"
"Special#1494","0","0","0","0","0","0","0","20251011","20251012"
"Special#1495","0","0","0","0","0","0","0","20251004","20251017"
"Special#1496","0","0","0","0","0","0","0","20251004","20251013"
"Special#1497","0","0","0","0","0","0","0","20251014","20251016"
"Special#1498","0","0","0","0","0","0","0","20251002","20251003"
"Special#1499","0","0","0","0","0","0","0","20251009","20251016"
"Special#1500","0","0","0","0","0","0","0","20251004","20251008"
"Special#1501","0","0","0","0","0","0","0","20251009","20251011"
"Special#1502","0","0","0","0","0","0","0","20251004","20251008"
"Special#1503","0","0","0","0","0","0","0","20251013","20251015"
"Special#1504","0","0","0","0","0","0","0","20251013","20251016"
"Special#1505","0","0","0","0","0","0","0","20251015","20251017"
"Special#1506","0","0","0","0","0","0","0","20251013","20251014"
"Special#1507","0","0","0","0","0","0","0","20251012","20251014"
"Special#1508","0","0","0","0","0","0","0","20251215","20260227"
"Special#1509","0","0","0","0","0","0","0","20260113","20260205"
"Special#1510","0","0","0","0","0","0","0","20260116","20260206"
"Special#1511","0","0","0","0","0","0","0","20251215","20260228"
"Special#1512","0","0","0","0","0","0","0","20251214","20260222"
"Special#1513","0","0","0","0","0","0","0","20260113","20260228"
"Special#1514","0","0","0","0","0","0","0","20251018","20251213"
"Special#1515","0","0","0","0","0","0","0","20251108","20251115"
"Special#1516","0","0","0","0","0","0","0","20251013","20251017"
"Special#1517","0","0","0","0","0","0","0","20251020","20251128"
"Special#1518","0","0","0","0","0","0","0","20250922","20251212"
"Special#1519","0","0","0","0","0","0","0","20251028","20251120"
"Special#1520","0","0","0","0","0","0","0","20250922","20251213"
"Special#1521","0","0","0","0","0","0","0","20250922","20251017"
"Special#1522","0","0","0","0","0","0","0","20250922","20250930"
"Special#1523","0","0","0","0","0","0","0","20250927","20251017"
"Special#1524","0","0","0","0","0","0","0","20251018","20251121"
"Special#1525","0","0","0","0","0","0","0","20250927","20251012"
"Special#1526","0","0","0","0","0","0","0","20251003","20251005"
"Special#1527","0","0","0","0","0","0","0","20250922","20251017"
"Special#1528","0","0","0","0","0","0","0","20251018","20251121"
"Special#1529","0","0","0","0","0","0","0","20251018","20251128"
"Special#1530","0","0","0","0","0","0","0","20250922","20251017"
"Special#1531","0","0","0","0","0","0","0","20251018","20251128"
"Special#1532","0","0","0","0","0","0","0","20251018","20251127"
"Special#1533","0","0","0","0","0","0","0","20251005","20251012"
"Special#1534","0","0","0","0","0","0","0","20251019","20251123"
"Special#1535","0","0","0","0","0","0","0","20251026","20251130"
"Special#1536","0","0","0","0","0","0","0","20251121","20251128"
"Special#1537","0","0","0","0","0","0","0","20250923","20251017"
"Special#1538","0","0","0","0","0","0","0","20251018","20251120"
"Special#1539","0","0","0","0","0","0","0","20251121","20251129"
"Special#1540","0","0","0","0","0","0","0","20251205","20251213"
"Special#1541","0","0","0","0","0","0","0","20250923","20251017"
"Special#1542","0","0","0","0","0","0","0","20251018","20251115"
"Special#1543","0","0","0","0","0","0","0","20251122","20251129"
"Special#1544","0","0","0","0","0","0","0","20251118","20251120"
"Special#1545","0","0","0","0","0","0","0","20250923","20251017"
"Special#1546","0","0","0","0","0","0","0","20251103","20251107"
"Special#1547","0","0","0","0","0","0","0","20251118","20251119"
"Special#1548","0","0","0","0","0","0","0","20251020","20251115"
"Special#1549","0","0","0","0","0","0","0","20251113","20251117"
"Special#1550","0","0","0","0","0","0","0","20251122","20251130"
"Special#1551","0","0","0","0","0","0","0","20251125","20251128"
"Special#1552","0","0","0","0","0","0","0","20251202","20251204"
"Special#1553","0","0","0","0","0","0","0","20251206","20251213"
"Special#1554","0","0","0","0","0","0","0","20251123","20251130"
"Special#1555","0","0","0","0","0","0","0","20250926","20250927"
"Special#1556","0","0","0","0","0","0","0","20250928","20251003"
"Special#1557","0","0","0","0","0","0","0","20251004","20251011"
"Special#1558","0","0","0","0","0","0","0","20251012","20251016"
"Special#1559","0","0","0","0","0","0","0","20250924","20250925"
"Special#1560","0","0","0","0","0","0","0","20250930","20251002"
"Special#1561","0","0","0","0","0","0","0","20250926","20250928"
"Special#1562","0","0","0","0","0","0","0","20250930","20251003"
"Special#1563","0","0","0","0","0","0","0","20250922","20251017"
"Special#1564","0","0","0","0","0","0","0","20250924","20251003"
"Special#1565","0","0","0","0","0","0","0","20250924","20250927"
"Special#1566","0","0","0","0","0","0","0","20251004","20251017"
"Special#1567","0","0","0","0","0","0","0","20251004","20251015"
"Special#1568","0","0","0","0","0","0","0","20251004","20251011"
"Special#1569","0","0","0","0","0","0","0","20251006","20251008"
"Special#1570","0","0","0","0","0","0","0","20251214","20260111"
"Special#1571","0","0","0","0","0","0","0","20251215","20260112"
"Special#1572","0","0","0","0","0","0","0","20251201","20251205"
"Special#1573","0","0","0","0","0","0","0","20251006","20251017"
"Special#1574","0","0","0","0","0","0","0","20251020","20251117"
"Special#1575","0","0","0","0","0","0","0","20251118","20251128"
"Special#1576","0","0","0","0","0","0","0","20251003","20251017"
"Special#1577","0","0","0","0","0","0","0","20251018","20251116"
"Special#1578","0","0","0","0","0","0","0","20251113","20251121"
"Special#1579","0","0","0","0","0","0","0","20250929","20251016"
"Special#1580","0","0","0","0","0","0","0","20251018","20251121"
"Special#1581","0","0","0","0","0","0","0","20251020","20251112"
"Special#1582","0","0","0","0","0","0","0","20251117","20251118"
"Special#1583","0","0","0","0","0","0","0","20250929","20251017"
"Special#1584","0","0","0","0","0","0","0","20250922","20250925"
"Special#1585","0","0","0","0","0","0","0","20250929","20251010"
"Special#1586","0","0","0","0","0","0","0","20251018","20251112"
"Special#1587","0","0","0","0","0","0","0","20251019","20251120"
"Special#1588","0","0","0","0","0","0","0","20250924","20250924"
"Special#1589","0","0","0","0","0","0","0","20250922","20250925"
"Special#1590","0","0","0","0","0","0","0","20250927","20251011"
"Special#1591","0","0","0","0","0","0","0","20251021","20251021"
"Special#1592","0","0","0","0","0","0","0","20250928","20251003"
"Special#1593","0","0","0","0","0","0","0","20250929","20250930"
"Special#1594","0","0","0","0","0","0","0","20251018","20251103"
"Special#1595","0","0","0","0","0","0","0","20251019","20251128"
"Special#1596","0","0","0","0","0","0","0","20251027","20251119"
"Special#1597","0","0","0","0","0","0","0","20251201","20251213"
"Special#1598","0","0","0","0","0","0","0","20251204","20251204"
"Special#1599","0","0","0","0","0","0","0","20251020","20251128"
"Special#1600","0","0","0","0","0","0","0","20250922","20251213"
"Special#1601","0","0","0","0","0","0","0","20251119","20251124"
"Special#1602","0","0","0","0","0","0","0","20251117","20251204"
"Special#1603","0","0","0","0","0","0","0","20250922","20250926"
"Special#1604","0","0","0","0","0","0","0","20250929","20251017"
"Special#1605","0","0","0","0","0","0","0","20251002","20251015"
"Special#1606","0","0","0","0","0","0","0","20251124","20251213"
"Special#1607","0","0","0","0","0","0","0","20250927","20251205"
"Special#1608","0","0","0","0","0","0","0","20251003","20251206"
"Special#1609","0","0","0","0","0","0","0","20251128","20251212"
"Special#1610","0","0","0","0","0","0","0","20251129","20251213"
"Special#1611","0","0","0","0","0","0","0","20251002","20251014"
"Special#1612","0","0","0","0","0","0","0","20251015","20251016"
"Special#1613","0","0","0","0","0","0","0","20250922","20251128"
"Special#1614","0","0","0","0","0","0","0","20251214","20260111"
"Special#1615","0","0","0","0","0","0","0","20251225","20260106"
"Special#1616","0","0","0","0","0","0","0","20251215","20260112"
"Special#1617","0","0","0","0","0","0","0","20260117","20260131"
"Special#1618","0","0","0","0","0","0","0","20260207","20260228"
"Special#1619","0","0","0","0","0","0","0","20251220","20260110"
"Special#1620","0","0","0","0","0","0","0","20260116","20260206"
"Special#1621","0","0","0","0","0","0","0","20251219","20260228"
"Special#1622","0","0","0","0","0","0","0","20251223","20260105"
"Special#1623","0","0","0","0","0","0","0","20251214","20260222"
"Special#1624","0","0","0","0","0","0","0","20260113","20260205"
"Special#1625","0","0","0","0","0","0","0","20251215","20260226"
"Special#1626","0","0","0","0","0","0","0","20251215","20260228"
"Special#1627","0","0","0","0","0","0","0","20251214","20260222"
"Special#1628","0","0","0","0","0","0","0","20250922","20251212"
"Special#1629","0","0","0","0","0","0","0","20251009","20251111"
"Special#1630","0","0","0","0","0","0","0","20251030","20251125"
"Special#1631","0","0","0","0","0","0","0","20251113","20251121"
"Special#1632","0","0","0","0","0","0","0","20251018","20251213"
"Special#1633","0","0","0","0","0","0","0","20251019","20251116"
"Special#1634","0","0","0","0","0","0","0","20251123","20251130"
"Special#1635","0","0","0","0","0","0","0","20251019","20251130"
"Special#1636","0","0","0","0","0","0","0","20250930","20251001"
"Special#1637","0","0","0","0","0","0","0","20251004","20251006"
"Special#1638","0","0","0","0","0","0","0","20251007","20251011"
"Special#1639","0","0","0","0","0","0","0","20251020","20251110"
"Special#1640","0","0","0","0","0","0","0","20251018","20251115"
"Special#1641","0","0","0","0","0","0","0","20251118","20251128"
"Special#1642","0","0","0","0","0","0","0","20251205","20251208"
"Special#1643","0","0","0","0","0","0","0","20251206","20251213"
"Special#1644","0","0","0","0","0","0","0","20251004","20251012"
"Special#1645","0","0","0","0","0","0","0","20251018","20251121"
"Special#1646","0","0","0","0","0","0","0","20251018","20251121"
"Special#1647","0","0","0","0","0","0","0","20251017","20251120"
"Special#1648","0","0","0","0","0","0","0","20250929","20251016"
"Special#1649","0","0","0","0","0","0","0","20251018","20251116"
"Special#1650","0","0","0","0","0","0","0","20251017","20251112"
"Special#1651","0","0","0","0","0","0","0","20250929","20251013"
"Special#1652","0","0","0","0","0","0","0","20251117","20251120"
"Special#1653","0","0","0","0","0","0","0","20251201","20251203"
"Special#1654","0","0","0","0","0","0","0","20251207","20251211"
"Special#1655","0","0","0","0","0","0","0","20251004","20251106"
"Special#1656","0","0","0","0","0","0","0","20251018","20251129"
"Special#1657","0","0","0","0","0","0","0","20251005","20251120"
"Special#1658","0","0","0","0","0","0","0","20251019","20251130"
"Special#1659","0","0","0","0","0","0","0","20251128","20251129"
"Special#1660","0","0","0","0","0","0","0","20250929","20251017"
"Special#1661","0","0","0","0","0","0","0","20251006","20251014"
"Special#1662","0","0","0","0","0","0","0","20250929","20251014"
"Special#1663","0","0","0","0","0","0","0","20250922","20251212"
"Special#1664","0","0","0","0","0","0","0","20250926","20251002"
"Special#1665","0","0","0","0","0","0","0","20251013","20251212"
"Special#1666","0","0","0","0","0","0","0","20250922","20251002"
"Special#1667","0","0","0","0","0","0","0","20250922","20251212"
"Special#1668","0","0","0","0","0","0","0","20250922","20251202"
"Special#1669","0","0","0","0","0","0","0","20251128","20251212"
"Special#1670","0","0","0","0","0","0","0","20250926","20251031"
"Special#1671","0","0","0","0","0","0","0","20250922","20251212"
"Special#1672","0","0","0","0","0","0","0","20250922","20251031"
"Special#1673","0","0","0","0","0","0","0","20250922","20251212"
"Special#1674","0","0","0","0","0","0","0","20251028","20251031"
"Special#1675","0","0","0","0","0","0","0","20250926","20251212"
"Special#1676","0","0","0","0","0","0","0","20250922","20251027"
"Special#1677","0","0","0","0","0","0","0","20251028","20251212"
"Special#1678","0","0","0","0","0","0","0","20251202","20251202"
"Special#1679","0","0","0","0","0","0","0","20250922","20251031"
"Special#1680","0","0","0","0","0","0","0","20251103","20251212"
"Special#1681","0","0","0","0","0","0","0","20251214","20260124"
"Special#1682","0","0","0","0","0","0","0","20260125","20260228"
"Special#1683","0","0","0","0","0","0","0","20251215","20260228"
"Special#1684","0","0","0","0","0","0","0","20251214","20260222"
"Special#1685","0","0","0","0","0","0","0","20251014","20251212"
"Special#1686","0","0","0","0","0","0","0","20250925","20251010"
"Special#1687","0","0","0","0","0","0","0","20250927","20251011"
"Special#1688","0","0","0","0","0","0","0","20251012","20251213"
"Special#1689","0","0","0","0","0","0","0","20250926","20251010"
"Special#1690","0","0","0","0","0","0","0","20251013","20251212"
"Special#1691","0","0","0","0","0","0","0","20251103","20251127"
"Special#1692","0","0","0","0","0","0","0","20250927","20251005"
"Special#1693","0","0","0","0","0","0","0","20251012","20251213"
"Special#1694","0","0","0","0","0","0","0","20251013","20251212"
"Special#1695","0","0","0","0","0","0","0","20250926","20251010"
"Special#1696","0","0","0","0","0","0","0","20250922","20251011"
"Special#1697","0","0","0","0","0","0","0","20251012","20251213"
"Special#1698","0","0","0","0","0","0","0","20251101","20251127"
"Special#1699","0","0","0","0","0","0","0","20251012","20251213"
"Special#1700","0","0","0","0","0","0","0","20251101","20251127"
"Special#1701","0","0","0","0","0","0","0","20251128","20251213"
"Special#1702","0","0","0","0","0","0","0","20251108","20251127"
"Special#1703","0","0","0","0","0","0","0","20251012","20251031"
"Special#1704","0","0","0","0","0","0","0","20251101","20251107"
"Special#1705","0","0","0","0","0","0","0","20250925","20251010"
"Special#1706","0","0","0","0","0","0","0","20251012","20251128"
"Special#1707","0","0","0","0","0","0","0","20251101","20251213"
"Special#1708","0","0","0","0","0","0","0","20251028","20251030"
"Special#1709","0","0","0","0","0","0","0","20251012","20251213"
"Special#1710","0","0","0","0","0","0","0","20251103","20251127"
"Special#1711","0","0","0","0","0","0","0","20251014","20251213"
"Special#1712","0","0","0","0","0","0","0","20251013","20251026"
"Special#1713","0","0","0","0","0","0","0","20250922","20251213"
"Special#1714","0","0","0","0","0","0","0","20250925","20251002"
"Special#1715","0","0","0","0","0","0","0","20251008","20251010"
"Special#1716","0","0","0","0","0","0","0","20250926","20251010"
"Special#1717","0","0","0","0","0","0","0","20250929","20251009"
"Special#1718","0","0","0","0","0","0","0","20250926","20251002"
"Special#1719","0","0","0","0","0","0","0","20250925","20251011"
"Special#1720","0","0","0","0","0","0","0","20251003","20251006"
"Special#1721","0","0","0","0","0","0","0","20251007","20251010"
"Special#1722","0","0","0","0","0","0","0","20251215","20260227"
"Special#1723","0","0","0","0","0","0","0","20250922","20251212"
"Special#1724","0","0","0","0","0","0","0","20250922","20251213"
"Special#1725","0","0","0","0","0","0","0","20251028","20251102"
"Special#1726","0","0","0","0","0","0","0","20251013","20251031"
"Special#1727","0","0","0","0","0","0","0","20251103","20251107"
"Special#1728","0","0","0","0","0","0","0","20251110","20251127"
"Special#1729","0","0","0","0","0","0","0","20251128","20251212"
"Special#1730","0","0","0","0","0","0","0","20250923","20251011"
"Special#1731","0","0","0","0","0","0","0","20250922","20251010"
"Special#1732","0","0","0","0","0","0","0","20251013","20251213"
"Special#1733","0","0","0","0","0","0","0","20251012","20251207"
"Special#1734","0","0","0","0","0","0","0","20250922","20251213"
"Special#1735","0","0","0","0","0","0","0","20250922","20251128"
"Special#1736","0","0","0","0","0","0","0","20250922","20251213"
"Special#1737","0","0","0","0","0","0","0","20251012","20251013"
"Special#1738","0","0","0","0","0","0","0","20251007","20251007"
"Special#1739","0","0","0","0","0","0","0","20250925","20250926"
"Special#1740","0","0","0","0","0","0","0","20251001","20251006"
"Special#1741","0","0","0","0","0","0","0","20250922","20251212"
"Special#1742","0","0","0","0","0","0","0","20250927","20251213"
"Special#1743","0","0","0","0","0","0","0","20250922","20251213"
"Special#1744","0","0","0","0","0","0","0","20250922","20251212"
"Special#1745","0","0","0","0","0","0","0","20250927","20251213"
"Special#1746","0","0","0","0","0","0","0","20250922","20251213"
"Special#1747","0","0","0","0","0","0","0","20250922","20251213"
"Special#1748","0","0","0","0","0","0","0","20250922","20251213"
"Special#1749","0","0","0","0","0","0","0","20251108","20251120"
"Special#1750","0","0","0","0","0","0","0","20250924","20251213"
"Special#1751","0","0","0","0","0","0","0","20250922","20251213"
"Special#1752","0","0","0","0","0","0","0","20251104","20251112"
"Special#1753","0","0","0","0","0","0","0","20250922","20251212"
"Special#1754","0","0","0","0","0","0","0","20250927","20251213"
"Special#1755","0","0","0","0","0","0","0","20250922","20251213"
"Special#1756","0","0","0","0","0","0","0","20250922","20251213"
"Special#1757","0","0","0","0","0","0","0","20250928","20251207"
"Special#1758","0","0","0","0","0","0","0","20250922","20251213"
"Special#1759","0","0","0","0","0","0","0","20250922","20251213"
"Special#1760","0","0","0","0","0","0","0","20250924","20251213"
"Special#1761","0","0","0","0","0","0","0","20250922","20251213"
"Special#1762","0","0","0","0","0","0","0","20250922","20251213"
"Special#1763","0","0","0","0","0","0","0","20251025","20251129"
"Special#1764","0","0","0","0","0","0","0","20250922","20251213"
"Special#1765","0","0","0","0","0","0","0","20250930","20251028"
"Special#1766","0","0","0","0","0","0","0","20251009","20251124"
"Special#1767","0","0","0","0","0","0","0","20251017","20251107"
"Special#1768","0","0","0","0","0","0","0","20251125","20251125"
"Special#1769","0","0","0","0","0","0","0","20250927","20251213"
"Special#1770","0","0","0","0","0","0","0","20251012","20251101"
"Special#1771","0","0","0","0","0","0","0","20250922","20251212"
"Special#1772","0","0","0","0","0","0","0","20251009","20251015"
"Special#1773","0","0","0","0","0","0","0","20251014","20251107"
"Special#1774","0","0","0","0","0","0","0","20251016","20251113"
"Special#1775","0","0","0","0","0","0","0","20251111","20251121"
"Special#1776","0","0","0","0","0","0","0","20251201","20251210"
"Special#1777","0","0","0","0","0","0","0","20250928","20251207"
"Special#1778","0","0","0","0","0","0","0","20250927","20251213"
"Special#1779","0","0","0","0","0","0","0","20250927","20251213"
"Special#1780","0","0","0","0","0","0","0","20250922","20251213"
"Special#1781","0","0","0","0","0","0","0","20250928","20251019"
"Special#1782","0","0","0","0","0","0","0","20250922","20251213"
"Special#1783","0","0","0","0","0","0","0","20250922","20251213"
"Special#1784","0","0","0","0","0","0","0","20251013","20251029"
"Special#1785","0","0","0","0","0","0","0","20251031","20251106"
"Special#1786","0","0","0","0","0","0","0","20250922","20251213"
"Special#1787","0","0","0","0","0","0","0","20250922","20251211"
"Special#1788","0","0","0","0","0","0","0","20251016","20251106"
"Special#1789","0","0","0","0","0","0","0","20250926","20251213"
"Special#1790","0","0","0","0","0","0","0","20250929","20251027"
"Special#1791","0","0","0","0","0","0","0","20251017","20251024"
"Special#1792","0","0","0","0","0","0","0","20251028","20251029"
"Special#1793","0","0","0","0","0","0","0","20250922","20251213"
"Special#1794","0","0","0","0","0","0","0","20251011","20251106"
"Special#1795","0","0","0","0","0","0","0","20251025","20251213"
"Special#1796","0","0","0","0","0","0","0","20250927","20251213"
"Special#1797","0","0","0","0","0","0","0","20250928","20251207"
"Special#1798","0","0","0","0","0","0","0","20251016","20251212"
"Special#1799","0","0","0","0","0","0","0","20250922","20251015"
"Special#1800","0","0","0","0","0","0","0","20251018","20251213"
"Special#1801","0","0","0","0","0","0","0","20250927","20251207"
"Special#1802","0","0","0","0","0","0","0","20250922","20251212"
"Special#1803","0","0","0","0","0","0","0","20251003","20251213"
"Special#1804","0","0","0","0","0","0","0","20250922","20251212"
"Special#1805","0","0","0","0","0","0","0","20250927","20251213"
"Special#1806","0","0","0","0","0","0","0","20250922","20251213"
"Special#1807","0","0","0","0","0","0","0","20251102","20251106"
"Special#1808","0","0","0","0","0","0","0","20250922","20251213"
"Special#1809","0","0","0","0","0","0","0","20251013","20251106"
"Special#1810","0","0","0","0","0","0","0","20250922","20251213"
"Special#1811","0","0","0","0","0","0","0","20251020","20251106"
"Special#1812","0","0","0","0","0","0","0","20251112","20251127"
"Special#1813","0","0","0","0","0","0","0","20250922","20251213"
"Special#1814","0","0","0","0","0","0","0","20251016","20251106"
"Special#1815","0","0","0","0","0","0","0","20251003","20251010"
"Special#1816","0","0","0","0","0","0","0","20250927","20251213"
"Special#1817","0","0","0","0","0","0","0","20250922","20251211"
"Special#1818","0","0","0","0","0","0","0","20250926","20251212"
"Special#1819","0","0","0","0","0","0","0","20251018","20251101"
"Special#1820","0","0","0","0","0","0","0","20250927","20251213"
"Special#1821","0","0","0","0","0","0","0","20250928","20251207"
"Special#1822","0","0","0","0","0","0","0","20251214","20260226"
"Special#1823","0","0","0","0","0","0","0","20251214","20260222"
"Special#1824","0","0","0","0","0","0","0","20260107","20260228"
"Special#1825","0","0","0","0","0","0","0","20260107","20260228"
"Special#1826","0","0","0","0","0","0","0","20251214","20260106"
"Special#1827","0","0","0","0","0","0","0","20251214","20260106"
"Special#1828","0","0","0","0","0","0","0","20260107","20260227"
"Special#1829","0","0","0","0","0","0","0","20260110","20260228"
"Special#1830","0","0","0","0","0","0","0","20251215","20260105"
"Special#1831","0","0","0","0","0","0","0","20251214","20260104"
"Special#1832","0","0","0","0","0","0","0","20251011","20260111"
"Special#1833","0","0","0","0","0","0","0","20260114","20260228"
"Special#1834","0","0","0","0","0","0","0","20260112","20260228"
"Special#1835","0","0","0","0","0","0","0","20251015","20260225"
"Special#1836","0","0","0","0","0","0","0","20251013","20260223"
"Special#1837","0","0","0","0","0","0","0","20251208","20260109"
"Special#1838","0","0","0","0","0","0","0","20251210","20260111"
"Special#1839","0","0","0","0","0","0","0","20251011","20260111"
"Special#1840","0","0","0","0","0","0","0","20251011","20260112"
"Special#1841","0","0","0","0","0","0","0","20251011","20260131"
"Special#1842","0","0","0","0","0","0","0","20251011","20251231"
"Special#1843","0","0","0","0","0","0","0","20260201","20260228"
"Special#1844","0","0","0","0","0","0","0","20260101","20260228"
"Special#1845","0","0","0","0","0","0","0","20251011","20260228"
"Special#1846","0","0","0","0","0","0","0","20251011","20260228"
"Special#1847","0","0","0","0","0","0","0","20251011","20260111"
"Special#1848","0","0","0","0","0","0","0","20251011","20260111"
"Special#1849","0","0","0","0","0","0","0","20260112","20260228"
"Special#1850","0","0","0","0","0","0","0","20251011","20260131"
"Special#1851","0","0","0","0","0","0","0","20251011","20251231"
"Special#1852","0","0","0","0","0","0","0","20260201","20260228"
"Special#1853","0","0","0","0","0","0","0","20251011","20260111"
"Special#1854","0","0","0","0","0","0","0","20260112","20260228"
"Special#1855","0","0","0","0","0","0","0","20251011","20260228"
"Special#1856","0","0","0","0","0","0","0","20251215","20260111"
"Special#1857","0","0","0","0","0","0","0","20251016","20260228"
"Special#1858","0","0","0","0","0","0","0","20251012","20251230"
"Special#1859","0","0","0","0","0","0","0","20251015","20260228"
"Special#1860","0","0","0","0","0","0","0","20251011","20260103"
"Special#1861","0","0","0","0","0","0","0","20251011","20260104"
"Special#1862","0","0","0","0","0","0","0","20251011","20260111"
"Special#1863","0","0","0","0","0","0","0","20251011","20260111"
"Special#1864","0","0","0","0","0","0","0","20260115","20260228"
"Special#1865","0","0","0","0","0","0","0","20260112","20260228"
"Special#1866","0","0","0","0","0","0","0","20251011","20260228"
"Special#1867","0","0","0","0","0","0","0","20251011","20260228"
"Special#1868","0","0","0","0","0","0","0","20251011","20260108"
"Special#1869","0","0","0","0","0","0","0","20251113","20251212"
"Special#1870","0","0","0","0","0","0","0","20251110","20260110"
"Special#1871","0","0","0","0","0","0","0","20251110","20260109"
"Special#1872","0","0","0","0","0","0","0","20251113","20251211"
"Special#1873","0","0","0","0","0","0","0","20251011","20260228"
"Special#1874","0","0","0","0","0","0","0","20251011","20260228"
"Special#1875","0","0","0","0","0","0","0","20251011","20251020"
"Special#1876","0","0","0","0","0","0","0","20251011","20251019"
"Special#1877","0","0","0","0","0","0","0","20251011","20260228"
